Date,Ticker,Open,High,Low,Close,Volume
2020-08-05,AAPL,105.90237127948915,106.88512220917495,105.43761854161589,106.56560516357422,121776800
2020-08-06,AAPL,106.8972095786005,110.77738293578851,106.30901285016994,110.28358459472656,202428800
2020-08-07,AAPL,109.80586800423681,110.26175680038186,106.98082124977309,107.77619934082031,198045600
2020-08-10,AAPL,109.21902314455248,110.35874505613272,106.69709332777636,109.34269714355469,212403600
2020-08-11,AAPL,108.60795666047292,109.10506522291367,105.83140397675015,106.09087371826172,187902400
2020-08-12,AAPL,107.17966637873178,109.87377217439806,106.98567459916234,109.61672973632812,165598000
2020-08-13,AAPL,110.9940770606822,112.55816241863091,110.5066629686095,111.5566635131836,210082000
2020-08-14,AAPL,111.3820725095563,111.54696624880587,109.65066604650143,111.45724487304688,165565200
2020-08-17,AAPL,112.57755783182,112.60180865121056,110.54061480830164,111.16624450683594,119561600
2020-08-18,AAPL,110.91891544512356,112.51694618501556,110.58427334354063,112.09258270263672,105633600
2020-08-19,AAPL,112.49996719549999,113.64453639963617,112.13865437861999,112.23322296142578,145538000
2020-08-20,AAPL,112.27445537799255,114.837612647254,112.25747906222769,114.72364044189453,126907200
2020-08-21,AAPL,115.68148161330981,121.1181872782855,115.66935990258521,120.63562774658203,338054800
2020-08-24,AAPL,124.83315118707338,124.91803274325568,120.21608295121952,122.07843017578125,345937600
2020-08-25,AAPL,120.95327585147248,121.42128630177416,119.35766525675145,121.07694244384766,211495600
2020-08-26,AAPL,122.39126546065715,123.17936898693925,121.32671591454528,122.72348022460938,163022400
2020-08-27,AAPL,123.32486169573068,123.657076446734,120.11424426928406,121.25639343261719,155552400
2020-08-28,AAPL,122.22880256231407,122.64589153107447,120.83689273182479,121.05998992919922,187630000
2020-08-31,AAPL,123.74923681098468,127.06654483126823,122.21667670793738,125.16539001464844,225702700
2020-09-01,AAPL,128.77371625173845,130.75247109042868,126.61067882372832,130.1510772705078,151948100
2020-09-02,AAPL,133.45869988967056,133.83698910317142,123.18668026100194,127.45455932617188,200119000
2020-09-03,AAPL,123.09933527511275,124.97137694731262,116.88180184868918,117.2503890991211,257599600
2020-09-04,AAPL,116.46473461185484,119.98573625952378,107.56037630423063,117.32801055908203,332607200
2020-09-08,AAPL,110.52848630276392,115.41715402612338,109.29662311428591,109.43241882324219,231366600
2020-09-09,AAPL,113.7391061983007,115.56265389882519,111.79915900187885,113.79730224609375,176940500
2020-09-10,AAPL,116.74604363595516,116.88183937183103,109.12204920606632,110.08232116699219,182274400
2020-09-11,AAPL,111.12988655734183,111.77007275174712,106.6971070425851,108.63705444335938,180860300
2020-09-14,AAPL,111.27539655347849,112.44906397434094,109.41304861625771,111.89617919921875,140150100
2020-09-15,AAPL,114.7769823425134,115.26196916143692,110.1987055878256,112.07075500488281,184642000
2020-09-16,AAPL,111.77009327864097,112.51696990896778,108.67587423804407,108.76316833496094,154679000
2020-09-17,AAPL,106.42550707639862,108.83103751673956,105.44583164529507,107.02688598632812,178011000
2020-09-18,AAPL,107.08509999522968,107.5506832359034,102.90450823656477,103.63198852539062,287104900
2020-09-21,AAPL,101.40104892896447,106.88140167582651,100.0042844680874,106.77470397949219,195713800
2020-09-22,AAPL,109.29662320835186,109.47121874863322,105.88231946545223,108.45274353027344,183055400
2020-09-23,AAPL,108.2684611226227,108.74374613747926,103.56408301527631,103.90357971191406,150718700
2020-09-24,AAPL,102.01214274645399,106.93961142539536,101.847248976567,104.97056579589844,167743300
2020-09-25,AAPL,105.17424100477153,109.0638373334494,104.43705897382922,108.90863800048828,149981400
2020-09-28,AAPL,111.55668035738763,111.85736984450415,109.39363569114487,111.5081787109375,137672400
2020-09-29,AAPL,111.1104781178147,111.84765272079834,110.15990073985728,110.6642837524414,99382200
2020-09-30,AAPL,110.3732681768081,113.73907687902295,110.20837448369268,112.33261108398438,142675200
2020-10-01,AAPL,114.10768678427674,114.18528644364022,112.35203704296524,113.28321075439453,116120400
2020-10-02,AAPL,109.5003403977725,111.90587864952262,108.85045973551675,109.62643432617188,144712000
2020-10-05,AAPL,110.48970949498322,113.14743540361185,110.14051836534591,113.00193786621094,106243800
2020-10-06,AAPL,112.2259566607193,112.63335124814374,108.87955028037823,109.7622299194336,161498200
2020-10-07,AAPL,111.17837055181317,112.0804462459722,110.70307818585619,111.62455749511719,96849000
2020-10-08,AAPL,112.75942537460811,112.90492288741173,111.14926572678705,111.51786041259766,83477200
2020-10-09,AAPL,111.81854423083884,113.48689983988513,111.4693531777682,113.45780181884766,100506900
2020-10-12,AAPL,116.45503667336371,121.42130453731181,115.6984583933761,120.66472625732422,240226800
2020-10-13,AAPL,121.50858655705257,121.62498605023444,116.05733979847938,117.46379852294922,262330500
2020-10-14,AAPL,117.36680433445795,119.33584953717633,116.02824344500344,117.55110168457031,150712000
2020-10-15,AAPL,115.15527240046332,117.56080289760202,114.60238771843201,117.08551788330078,112559200
2020-10-16,AAPL,117.63840880188037,117.90030584427576,115.24257258596,115.4462661743164,115393800
2020-10-19,AAPL,116.35801840331845,116.80420531849914,112.18713685690224,112.49752807617188,120639300
2020-10-20,AAPL,112.71093501778782,115.40746797741103,112.15805033404632,113.98160552978516,124423700
2020-10-21,AAPL,113.16681779596242,115.14556482205545,112.95342242055368,113.3608169555664,89946000
2020-10-22,AAPL,113.92339674553574,114.49568501963495,111.14927164811971,112.27444458007812,101988000
2020-10-23,AAPL,112.89523260157101,113.05043193781697,110.84858760677534,111.58576965332031,82572600
2020-10-26,AAPL,110.58670829378724,113.05044248419397,109.49063323015535,111.5954818725586,111850700
2020-10-27,AAPL,112.02226653167769,113.7585204355671,111.10079442752371,113.09893798828125,92276800
2020-10-28,AAPL,111.59548115439539,111.96406850952522,107.76408046155812,107.86107635498047,143937800
2020-10-29,AAPL,108.99593410290058,113.41901126991604,108.83103296967955,111.85735321044922,146129200
2020-10-30,AAPL,107.72528610585144,108.62736202117581,104.4855772187525,105.59134674072266,190272600
2020-11-02,AAPL,105.83383085542181,107.356689266343,104.09757704674024,105.50403594970703,122866900
2020-11-03,AAPL,106.3673230400161,108.14236934595198,105.46524717293197,107.1239013671875,107624400
2020-11-04,AAPL,110.71278263905,112.11924135480659,108.97652906147681,111.49845886230469,138235500
2020-11-05,AAPL,114.40838980980128,116.02825144019144,113.36082388514865,115.45596313476562,126387100
2020-11-06,AAPL,114.96530169353447,115.82034860014043,112.8373918555085,115.32481384277344,114457900
2020-11-09,AAPL,117.08347300114552,118.53122507296646,112.7596464655049,113.02198791503906,154515300
2020-11-10,AAPL,112.27381767890381,114.25597110360664,110.89407325748324,112.6819076538086,138023400
2020-11-11,AAPL,113.86733537997074,116.2381494579348,113.1385999950758,116.10211944580078,112295000
2020-11-12,AAPL,116.22844178007917,117.11263688524541,115.2082092456536,115.83006286621094,103162300
2020-11-13,AAPL,116.05352836084144,116.27700303551688,114.52804275815001,115.87863159179688,81581900
2020-11-16,AAPL,115.54828228699445,117.55959167779801,114.80011721095168,116.88916015625,91183000
2020-11-17,AAPL,116.16041093814378,117.24865091924097,115.5871353083196,116.00494384765625,74271000
2020-11-18,AAPL,115.24705160870013,116.42274359265693,114.65434634387621,114.6834945678711,76322100
2020-11-19,AAPL,114.25597458875419,115.68429695756758,113.49809106564801,115.27620697021484,74113000
2020-11-20,AAPL,115.27620565626937,115.40251710432108,113.96448361868471,114.0130615234375,73604300
2020-11-23,AAPL,113.85761126601786,114.28513837643995,110.52486130551306,110.62202453613281,127959300
2020-11-24,AAPL,110.68032441615657,112.56531474410036,109.39774313111327,111.90459442138672,113874200
2020-11-25,AAPL,112.27382503154757,113.43979858279869,111.90459439029078,112.7402114868164,76499200
2020-11-27,AAPL,113.26490259506915,114.158816151439,112.92482759135008,113.28433227539062,46691300
2020-11-30,AAPL,113.65356330256418,117.54015173092947,113.49809620715159,115.67459106445312,169410200
2020-12-01,AAPL,117.57900124296866,119.96925188593028,116.60735427852516,119.24051666259766,127728200
2020-12-02,AAPL,118.56036589233359,119.87209529729249,117.46240743053765,119.59031677246094,89004200
2020-12-03,AAPL,120.0178419599632,120.27047227200518,118.74498667961886,119.45429229736328,78967600
2020-12-04,AAPL,119.12393425897255,119.3765645833526,118.07455360054387,118.78385925292969,78260400
2020-12-07,AAPL,118.84215122001115,121.03807568238211,118.78385476777048,120.24132537841797,86712000
2020-12-08,AAPL,120.84375871454999,121.43646406909802,119.60004413555974,120.85346984863281,82225500
2020-12-09,AAPL,120.99920059491815,122.37893756571138,117.56928784632052,118.3271713256836,115089200
2020-12-10,AAPL,117.08347009062476,120.35792333365181,116.7433951040976,119.74578094482422,81312200
2020-12-11,AAPL,118.95876073591047,119.27940607418536,117.13206676469383,118.9393310546875,86939800
2020-12-14,AAPL,119.12392157489586,119.85265683014165,118.09397811966689,118.3271713256836,79184500
2020-12-15,AAPL,120.81461736527078,124.27368666937784,120.61057232920147,124.2542495727539,157243700
2020-12-16,AAPL,123.79755012617825,124.73032296084445,122.97164423038534,124.18620300292969,98208600
2020-12-17,AAPL,125.24527550528235,125.90600308591694,124.40965860475175,125.05094909667969,94359800
2020-12-18,AAPL,125.3036238225863,125.43965383144652,122.54414204339464,123.06883239746094,192541500
2020-12-21,AAPL,121.47531311924551,124.67203286094654,119.94982751976666,124.59429931640625,121251600
2020-12-22,AAPL,127.87847449783371,130.59908932336018,125.97403967211778,128.1408233642578,168904800
2020-12-23,AAPL,128.41286824547294,128.67520225485305,127.07199067068275,127.24689483642578,88223700
2020-12-24,AAPL,127.59670678746939,129.67603102914552,127.3829432351903,128.228271484375,54930100
2020-12-28,AAPL,130.19102370668213,133.446033182036,129.72462233987497,132.81446838378906,124486200
2020-12-29,AAPL,134.1358655444837,134.85487480481046,130.53104880605997,131.0460205078125,121047300
2020-12-30,AAPL,131.7359140805847,132.13429294527648,129.61771571736733,129.92864990234375,96452100
2020-12-31,AAPL,130.27842990655225,130.9197204767935,127.98534242224186,128.92784118652344,99116600
2021-01-04,AAPL,129.73429096655542,129.82173562437615,123.16595621510766,125.7408218383789,143301900
2021-01-05,AAPL,125.23559175221487,128.00479186519019,124.78862757117713,127.29547882080078,97664900
2021-01-06,AAPL,124.09877604874403,127.33436285992687,122.79676500387103,123.01052856445312,155088000
2021-01-07,AAPL,124.72063157172194,127.89792197499627,124.2348079857969,127.20804595947266,109578200
2021-01-08,AAPL,128.67520026141898,128.86954151504634,126.53757990692247,128.3059844970703,105158200
2021-01-11,AAPL,125.527088604103,126.47929859092635,124.85664974689551,125.32303619384766,100384500
2021-01-12,AAPL,124.85663526886566,126.01289753186738,123.26313483591238,125.14813232421875,91951100
2021-01-13,AAPL,125.10927337732423,127.72300640920702,124.84693933910279,127.17888641357422,88636800
2021-01-14,AAPL,127.09146337014927,127.28578985507761,125.1092946758631,125.25505065917969,90221800
2021-01-15,AAPL,125.12869482471949,126.52786882491789,123.39916441507316,123.53519439697266,111598500
2021-01-19,AAPL,124.15704975663279,125.06068915645737,123.34086985277312,124.20563507080078,90757300
2021-01-20,AAPL,125.01212908230433,128.7335395413519,124.90524730001776,128.2865753173828,104319500
2021-01-21,AAPL,130.00637029637122,135.70993338633443,129.80231790485385,132.98931884765625,120150900
2021-01-22,AAPL,132.4160646907934,135.88485193048166,131.19179469063414,135.12696838378906,114459400
2021-01-25,AAPL,139.0135690829673,140.97628571065687,132.6686993609781,138.86781311035156,157611700
2021-01-26,AAPL,139.52852500725305,140.20867499016745,137.36174136904043,139.1009979248047,98390600
2021-01-27,AAPL,139.36334793740457,140.20869106595407,136.42898412808006,138.03219604492188,140843800
2021-01-28,AAPL,135.56422012291074,137.9641898687069,132.82416793009364,133.20310974121094,142621100
2021-01-29,AAPL,131.9788681052856,132.86307079745845,126.51821446231364,128.21859741210938,177523800
2021-02-01,AAPL,129.9577892114423,131.54157860190338,127.21773749244758,130.33673095703125,106239800
2021-02-02,AAPL,131.8816527763116,132.4452098565485,130.79341280132044,131.1626434326172,83305400
2021-02-03,AAPL,131.9108002272906,131.92052618668296,129.82176496768204,130.1424102783203,89880900
2021-02-04,AAPL,132.43549143917588,133.5042942626405,130.7739685158837,133.4945831298828,84183100
2021-02-05,AAPL,133.6551792335879,133.7232884555335,132.20525610000038,133.08103942871094,75693800
2021-02-08,AAPL,132.37065786118401,133.27564766652046,131.29051736028654,133.22698974609375,71297200
2021-02-09,AAPL,132.94481795724369,134.17093254443628,132.1955422076444,132.35122680664062,76774200
2021-02-10,AAPL,132.80852265986002,133.30481256046917,130.7844753345388,131.7478485107422,73046600
2021-02-11,AAPL,132.24416393424985,132.72098784651604,130.17147291387968,131.49488830566406,64280000
2021-02-12,AAPL,130.73587365349886,131.88412349618312,130.09362466607496,131.72842407226562,60145100
2021-02-16,AAPL,131.84520181246612,132.35120265140839,129.21782237561078,129.60707092285156,80576300
2021-02-17,AAPL,127.7192408682256,128.66314806479286,125.98712587517291,127.32026672363281,97918500
2021-02-18,AAPL,125.7243978338029,126.50288006540657,123.98255701846796,126.22068786621094,96856700
2021-02-19,AAPL,126.73642239782728,127.19378012757379,125.33515742569439,126.3763656616211,87668800
2021-02-22,AAPL,124.56641277376495,126.2304187991235,122.22124775949521,122.61048889160156,103916400
2021-02-23,AAPL,120.43073670834654,123.30137584564321,115.20519230196524,122.4742431640625,158273000
2021-02-24,AAPL,121.5790071569596,122.18232386351377,118.94190941685854,121.97797393798828,111039900
2021-02-25,AAPL,121.32599812486836,123.05811336412599,117.29736837706596,117.73526000976562,148199500
2021-02-26,AAPL,119.29220185674814,121.49140765726709,117.93959485190196,117.99798583984375,164560400
